parcel,parcelno,address,city,zip,homestead,justValue,assessedValue,taxableValue
101S19231500001510,,STONE CREEK DR,FREEPORT,32439,,29036,29036,29036
101S19231500000670,,STONE CREEK DR,FREEPORT,32439,,30000,30000,30000
101S19231500000680,,STONE CREEK DR,FREEPORT,32439,,30000,30000,30000
101S19231500000690,,STONE CREEK DR,FREEPORT,32439,,30600,30600,30600
101S19231500000700,,STONE CREEK DR,FREEPORT,32439,,30000,30000,30000
101S19231500001450,,STONE CREEK DR,FREEPORT,32439,,30900,30900,30900
101S19231500001440,,,FREEPORT,32439,,30900,30900,30900
101S192315000000A0,,,FREEPORT,32439,,0,0,0
101S19230000120010,,98 W BOULDER DR,FREEPORT,32439,,295562,229431,229431
101S19231600000020,,25 OAKFIELD DR,FREEPORT,32439,,224829,198155,198155
101S19231600000030,,35 OAKFIELD DR,FREEPORT,32439,,239055,211039,211039
101S19231600000040,,45 OAKFIELD DR,FREEPORT,32439,,252511,252511,252511
101S19231600000050,,10 OAKFIELD DR N,FREEPORT,32439,,224244,224244,224244
101S19231600000060,,20 OAKFIELD DR N,FREEPORT,32439,,214018,214018,214018
101S19231600000100,,48 OAKFIELD DR,FREEPORT,32439,,286450,286450,286450
101S19231600000070,,28 OAKFIELD DR N,FREEPORT,32439,,244236,244236,244236
101S19231600000080,,34 OAKFIELD DR N,FREEPORT,32439,,223547,223547,223547
101S192316000000A0,,,FREEPORT,32439,,0,0,0
101S19231600000090,,27 OAKFIELD DR N,FREEPORT,32439,,287150,287150,287150
101S19231600000110,,60 OAKFIELD DR,FREEPORT,32439,,249344,249344,249344
101S19231600000120,,64 OAKFIELD DR,FREEPORT,32439,,246562,232613,232613
101S19231600000130,,72 OAKFIELD DR,FREEPORT,32439,,263202,249253,249253
101S19231600000140,,90 OAKFIELD DR,FREEPORT,32439,,296350,281737,281737
272S19241400470070,,135 W WILD BLUEBERRY WAY,SANTA ROSA BEACH,32459,,380035,380035,380035
272S19241400470040,,W WILD BLUEBERRY WAY,SANTA ROSA BEACH,32459,,42105,42105,42105
356N21400000210010,,44 PAXTON ST,LAUREL HILL,32567,O,280917,226526,175804
356N21400000210030,,51 MACCARTER ST,LAUREL HILL,32567,H,147088,107426,56704
242S21420000010000,,616 SHELTER COVE DR,SANTA ROSA BEACH,32459,H,1575009,629257,578535
082N17050000120000,,9632 ROCK HILL RD,PONCE DE LEON,32455,O,47276,33831,8831
202S203304000D0050,,ROBERTS RD,SANTA ROSA BEACH,32459,,70850,48854,48854
352S19244500000090,,123 BIG OAK LN,SANTA ROSA BEACH,32459,,465080,465080,465080
352S19244500000080,,121 BIG OAK LN,SANTA ROSA BEACH,32459,H,437975,331890,281168
352S19244500000100,,107 BIG OAK LN,SANTA ROSA BEACH,32459,H,427079,427079,376357
352S19244500000070,,108 BIG OAK LN,SANTA ROSA BEACH,32459,,531086,531086,531086
352S19244500000110,,97 BIG OAK LN,SANTA ROSA BEACH,32459,H,490065,337336,286614
352S19244500000120,,89 BIG OAK LN,SANTA ROSA BEACH,32459,,494008,494008,494008
352S19244500000060,,90 BIG OAK LN,SANTA ROSA BEACH,32459,W,418910,318548,267826
352S19244500000130,,83 BIG OAK LN,SANTA ROSA BEACH,32459,H,516485,251652,200930
352S19244500000050,,68 BIG OAK LN,SANTA ROSA BEACH,32459,,513678,504248,504248
352S19244500000040,,50 BIG OAK LN,SANTA ROSA BEACH,32459,O,374301,227153,176431
352S19244500000140,,77 BIG OAK LN,SANTA ROSA BEACH,32459,,517904,507665,507665
352S19244500000030,,42 BIG OAK LN,SANTA ROSA BEACH,32459,O,538375,320517,269795
352S19244500000150,,65 BIG OAK LN,SANTA ROSA BEACH,32459,O,507496,302325,251603
352S19244500000020,,30 BIG OAK LN,SANTA ROSA BEACH,32459,H,403603,403603,352881
352S19244500000160,,49 BIG OAK LN,SANTA ROSA BEACH,32459,W,550863,327221,276499
352S19244500000010,,20 BIG OAK LN,SANTA ROSA BEACH,32459,,400989,399963,399963
352S19244500000170,,43 BIG OAK LN,SANTA ROSA BEACH,32459,H,396880,314293,263571
352S192445000000A0,,BIG OAK LN,SANTA ROSA BEACH,32459,,0,0,0
352S19244500000180,,27 BIG OAK LN,SANTA ROSA BEACH,32459,,546029,531964,531964
352S19244500000190,,19 BIG OAK LN,SANTA ROSA BEACH,32459,O,427476,427476,376754
352S19245200000050,,56 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,W,475288,475288,424566
352S19245200000060,,68 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,H,466743,466743,416021
352S19245200000020,,36 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,,500391,500391,500391
352S19245200000070,,76 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,,412556,412556,412556
352S19245200000080,,84 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,H,487891,487891,0
352S19245200000010,,26 CRIMSYN RYAN CT,SANTA ROSA BEACH,32459,,467628,467628,467628
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000780,,100 JR'S WAY,SANTA ROSA BEACH,32459,,533255,533255,533255
352S19245200000770,,110 JR'S WAY,SANTA ROSA BEACH,32459,,456145,456145,456145
352S19245200000090,,105 JR'S WAY,SANTA ROSA BEACH,32459,,480718,480718,480718
352S19245200000760,,120 JR'S WAY,SANTA ROSA BEACH,32459,,477639,477639,477639
352S19245200000100,,119 JR'S WAY,SANTA ROSA BEACH,32459,O,421740,406298,355576
352S19245200000750,,128 JR'S WAY,SANTA ROSA BEACH,32459,,453083,453083,453083
352S19245200000110,,127 JR'S WAY,SANTA ROSA BEACH,32459,,534838,534838,534838
352S19245200000940,,126 EMARIE GREY CIR,SANTA ROSA BEACH,32459,O,403385,403385,352663
352S19245200000920,,144 EMARIE GREY CIR,SANTA ROSA BEACH,32459,H,490987,490987,440265
352S19245200000950,,116 EMARIE GREY CIR,SANTA ROSA BEACH,32459,H,456331,456331,405609
352S19245200000960,,106 EMARIE GREY CIR,SANTA ROSA BEACH,32459,H,453722,450195,399473
352S19245200000970,,96 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,451931,451931,451931
352S19245200000980,,84 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,482999,482999,482999
352S19245200000990,,74 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,405850,405850,405850
352S19245200000910,,156 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,406971,406971,406971
352S19245200000900,,166 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,427434,427434,427434
352S19245200000890,,172 EMARIE GREY CIR,SANTA ROSA BEACH,32459,O,423991,423991,373269
352S19245200000880,,176 EMARIE GREY CIR,SANTA ROSA BEACH,32459,O,522653,522653,471931
352S19245200000120,,137 JR'S WAY,SANTA ROSA BEACH,32459,,416961,416961,416961
352S19245200000740,,140 JR'S WAY,SANTA ROSA BEACH,32459,O,478952,478952,428230
352S19245200000870,,182 EMARIE GREY CIR,SANTA ROSA BEACH,32459,H,572077,572077,521355
352S19245200000130,,147 JR'S WAY,SANTA ROSA BEACH,32459,,442404,442404,442404
352S19245200000730,,160 JR'S WAY,SANTA ROSA BEACH,32459,H,490678,250905,200183
352S19245200000800,,125 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,461895,461895,461895
352S19245200000790,,115 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,412237,412237,412237
352S19245200000820,,151 EMARIE GREY CIR,SANTA ROSA BEACH,32459,O,509916,509916,459194
352S19245200000690,,222 JR'S WAY,SANTA ROSA BEACH,32459,W,491142,437761,387039
352S19245200000700,,210 JR'S WAY,SANTA ROSA BEACH,32459,,528772,528772,528772
352S19245200000710,,200 JR'S WAY,SANTA ROSA BEACH,32459,H,495553,495553,439831
352S19245200000720,,188 JR'S WAY,SANTA ROSA BEACH,32459,,489533,489533,489533
352S19245200000140,,157 JR'S WAY,SANTA ROSA BEACH,32459,O,421202,421202,370480
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000860,,181 EMARIE GREY CIR,SANTA ROSA BEACH,32459,O,454449,454449,403727
352S19245200000840,,171 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,413056,413056,413056
352S19245200000850,,175 EMARIE GREY CIR,SANTA ROSA BEACH,32459,,485718,485718,485718
352S19245200000150,,163 JR'S WAY,SANTA ROSA BEACH,32459,H,414488,414488,358766
352S19245200000670,,252 JR'S WAY,SANTA ROSA BEACH,32459,O,475526,475526,424804
352S19245200000160,,171 JR'S WAY,SANTA ROSA BEACH,32459,,495527,495527,495527
352S19245200000660,,262 JR'S WAY,SANTA ROSA BEACH,32459,O,413330,396040,345318
352S19245200000170,,183 JR'S WAY,SANTA ROSA BEACH,32459,O,471724,471724,421002
352S19245200000200,,215 JR'S WAY,SANTA ROSA BEACH,32459,,411410,411410,411410
352S19245200000190,,201 JR'S WAY,SANTA ROSA BEACH,32459,,414030,414030,414030
352S19245200000180,,191 JR'S WAY,SANTA ROSA BEACH,32459,,446344,446344,446344
352S19245200000210,,225 JR'S WAY,SANTA ROSA BEACH,32459,,468228,468228,468228
352S19245200000650,,272 JR'S WAY,SANTA ROSA BEACH,32459,O,531771,508574,452852
352S19245200000640,,284 JR'S WAY,SANTA ROSA BEACH,32459,,405674,405674,405674
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000230,,261 JR'S WAY,SANTA ROSA BEACH,32459,O,411410,411410,360688
352S19245200000630,,296 JR'S WAY,SANTA ROSA BEACH,32459,O,407930,390907,290185
352S19245200000240,,271 JR'S WAY,SANTA ROSA BEACH,32459,,409380,409380,409380
352S19245200000620,,306 JR'S WAY,SANTA ROSA BEACH,32459,W,518385,495859,445137
352S19245200000250,,281 JR'S WAY,SANTA ROSA BEACH,32459,O,581773,562227,506505
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000610,,316 JR'S WAY,SANTA ROSA BEACH,32459,H,575437,551939,501217
352S19245200000260,,295 JR'S WAY,SANTA ROSA BEACH,32459,H,407930,390907,340185
352S19245200000600,,320 JR'S WAY,SANTA ROSA BEACH,32459,W,410430,382295,331573
352S19245200000270,,305 JR'S WAY,SANTA ROSA BEACH,32459,,527244,527244,527244
352S19245200000590,,330 JR'S WAY,SANTA ROSA BEACH,32459,O,522164,499483,448761
352S19245200000280,,315 JR'S WAY,SANTA ROSA BEACH,32459,,407930,407930,407930
352S19245200000580,,340 JR'S WAY,SANTA ROSA BEACH,32459,H,408130,364607,313885
352S19245200000290,,325 JR'S WAY,SANTA ROSA BEACH,32459,,456878,456878,456878
352S19245200000570,,360 JR'S WAY,SANTA ROSA BEACH,32459,,405430,405430,405430
352S19245200000560,,370 JR'S WAY,SANTA ROSA BEACH,32459,H,542751,521127,0
352S19245200000300,,27 DALTON AUBREY DR,SANTA ROSA BEACH,32459,W,468128,448730,398008
352S19245200000550,,382 JR'S WAY,SANTA ROSA BEACH,32459,O,409330,295939,245217
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000540,,392 JR'S WAY,SANTA ROSA BEACH,32459,H,440552,440552,389830
352S19245200000310,,37 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,497091,476274,420552
352S19245200000530,,400 JR'S WAY,SANTA ROSA BEACH,32459,H,520977,498345,447623
352S19245200000320,,47 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,519523,519523,519523
352S19245200000520,,410 JR'S WAY,SANTA ROSA BEACH,32459,,353221,353221,353221
352S19245200000330,,55 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,490669,490669,490669
352S19245200000340,,67 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,417658,400146,349424
352S19245200000470,,182 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,517350,517350,517350
352S19245200000480,,172 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,472123,472123,472123
352S19245200000490,,162 DALTON AUBREY DR,SANTA ROSA BEACH,32459,W,449898,430845,380123
352S19245200000500,,152 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,408180,408180,408180
352S19245200000510,,142 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,523092,523092,523092
352S192452000000A0,,,SANTA ROSA BEACH,32459,,0,0,0
352S19245200000350,,77 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,555777,535228,0
352S19245200000360,,87 DALTON AUBREY DR,SANTA ROSA BEACH,32459,W,405352,405352,354630
352S19245200000370,,97 DALTON AUBREY DR,SANTA ROSA BEACH,32459,O,405352,388457,337735
352S19245200000460,,181 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,457557,457557,406835
352S19245200000450,,171 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,405825,388987,338265
352S19245200000440,,163 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,517281,517281,466559
352S19245200000430,,151 DALTON AUBREY DR,SANTA ROSA BEACH,32459,W,470515,450381,399659
352S19245200000380,,103 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,478015,457827,407105
352S19245200000420,,141 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,453128,453128,453128
352S19245200000410,,133 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,564277,564277,564277
352S19245200000400,,121 DALTON AUBREY DR,SANTA ROSA BEACH,32459,H,442930,442930,392208
352S19245200000390,,111 DALTON AUBREY DR,SANTA ROSA BEACH,32459,,456878,456878,456878
062N17050000050100,,2167 W C CURRINGTON RD,PONCE DE LEON,32455,O,76264,53800,25000
281S214104000B0440,,218 LIVE OAK ST,FREEPORT,32439,,68639,68639,68639
354N21380000070030,,,DEFUNIAK SPRINGS,32433,,77420,33150,33150
233N21370000010123,,FRAZIER RD,DEFUNIAK SPRINGS,32433,,20400,4277,4277
292S21420000110000,,,MIRAMAR BEACH,32550,,20317,20317,20317
163N20280600240150,,167 W DOGWOOD AVE,DEFUNIAK SPRINGS,32433,,33370,24938,24938
233N17060000030010,,GRASSY LANDING RD,PONCE DE LEON,32455,,50000,24157,24157
044N19200000030081,,986 ALMA RD,DEFUNIAK SPRINGS,32433,H,177653,101812,51090
322S214205000G0100,,67 PENELOPE ST,MIRAMAR BEACH,32550,,1418134,1418134,1418134
173N20280800230420,,PASSION FLOWER ST,DEFUNIAK SPRINGS,32433,,15000,3942,3942
253N19190400017810,,N 1ST ST,DEFUNIAK SPRINGS,32433,,45000,483,483
253N19190700015411,,226 N 1ST ST,DEFUNIAK SPRINGS,32433,,1975459,1975459,1975459
253N19190700015414,,N 1ST ST,DEFUNIAK SPRINGS,32433,,387333,387333,0
253N19190700015050,,,DEFUNIAK SPRINGS,32433,,79266,16809,0
253N19190700015050,,,DEFUNIAK SPRINGS,32433,,79266,16809,0
123S20340560000020,,2182 W CO HWY 30A,SANTA ROSA BEACH,32459,,1889431,1889431,1889431
123S20340560000030,,2192 W CO HWY 30A,SANTA ROSA BEACH,32459,,1889431,1889431,1889431
123S20340560000040,,2206 W CO HWY 30A,SANTA ROSA BEACH,32459,,1935280,1935280,1935280
123S20340560000050,,2212 W CO HWY 30A,SANTA ROSA BEACH,32459,,1905407,1905407,1905407
123S20340560000060,,2220 CO HWY 30-A,SANTA ROSA BEACH,32459,,1905407,1905407,1905407
123S20340560000070,,2228 CO HWY 30A W,SANTA ROSA BEACH,32459,,1986198,1986198,1986198
123S20340560000080,,2224 W CO HWY 30A,SANTA ROSA BEACH,32459,,2216247,2216247,2216247
123S20340560000090,,2226 W CO HWY 30A,SANTA ROSA BEACH,32459,,2212062,2212062,2212062
221S214109000C0240,,136 WESTERN ST,FREEPORT,32439,,62676,60373,60373
152N19180400000020,,QUAIL RIDGE RD,DEFUNIAK SPRINGS,32435,,39900,18522,18522
313N19190000020010,,346 EDGEWOOD RD,DEFUNIAK SPRINGS,32435,O,417781,181876,131154
313N19190000020013,,825 BERRY PATCH RD,DEFUNIAK SPRINGS,32435,H,359887,359887,309165
204N18110000120000,,5303 CO HWY 1883,DEFUNIAK SPRINGS,32433,H,230896,65553,25000
113N17060000070000,,202 PETE BYRD RD,PONCE DE LEON,32455,O,103069,61915,25000
113N17060000070020,,208 PETE BYRD RD,PONCE DE LEON,32455,,12500,4173,4173
233N17060000030000,,GRASSY LANDING RD,PONCE DE LEON,32455,,50000,33437,33437
104N21380000010330,,PLANTERS DR S,LAUREL HILL,32567,,248350,248350,248350
104N21380000010260,,,LAUREL HILL,32567,,213213,6802,6802
104N21380000010330,,PLANTERS DR S,LAUREL HILL,32567,,248350,248350,248350
111S19230000010040,,US HWY 331 S,FREEPORT,32439,,195000,4860,4860
281S192304000D0190,,215 DOVER LN,FREEPORT,32439,H,577192,410219,0
272S19241400460370,,W WILD BLUEBERRY WAY,SANTA ROSA BEACH,32459,,120300,120300,120300
292S20330000170020,,5616 W US HWY 98,SANTA ROSA BEACH,32459,,1435500,1267977,1267977
253S18162410000730,,57 SAPLING ST,INLET BEACH,32461,,881115,881115,881115
253S18162410000720,,39 SAPLING ST,INLET BEACH,32461,H,971816,897562,846840
253S18162410000710,,29 SAPLING ST,INLET BEACH,32461,,837985,825851,825851
253S18162410000700,,21 SAPLING ST,INLET BEACH,32461,,993295,993295,993295
253S18162410000690,,11 SAPLING ST,INLET BEACH,32461,H,964418,833977,783255
253S181624100000A0,,,INLET BEACH,32461,,0,0,0
253S18162410000680,,357 SIDECAMP RD,INLET BEACH,32461,H,847744,847744,797022
243S18160000010010,,,INLET BEACH,32461,,288892,288892,288892
253S18162450000020,,310 LOG LANDING ST,INLET BEACH,32461,,1371403,1371403,1371403
253S18162440001180,,287 LOG LANDING ST,INLET BEACH,32461,H,1137622,1137622,1086900
253S18162440001170,,277 LOG LANDING ST,INLET BEACH,32461,W,1152979,1152979,1102257
253S18162440001160,,267 LOG LANDING ST,INLET BEACH,32461,,1057863,698941,698941
253S18162440001150,,257 LOG LANDING ST,INLET BEACH,32461,H,965859,656115,605393
253S18162440001140,,245 LOG LANDING ST,INLET BEACH,32461,H,1080027,722760,672038
253S18162440001130,,235 LOG LANDING ST,INLET BEACH,32461,,980334,824123,824123
253S18162440001120,,223 LOG LANDING ST,INLET BEACH,32461,H,1119299,954801,854079
253S18162440001110,,215 LOG LANDING ST,INLET BEACH,32461,,1073504,889059,889059
253S18162440001100,,203 LOG LANDING ST,INLET BEACH,32461,W,965658,612886,562164
253S18162440001090,,193 LOG LANDING ST,INLET BEACH,32461,,1077605,1077605,1077605
253S18162440001080,,181 LOG LANDING ST,INLET BEACH,32461,H,1073504,839402,788680
253S18162440001070,,169 LOG LANDING ST,INLET BEACH,32461,,991228,991228,991228
253S18162440001060,,159 LOG LANDING ST,INLET BEACH,32461,,822600,680071,680071
253S18162440001050,,147 LOG LANDING ST,INLET BEACH,32461,H,1170193,795361,744639
253S18162440001040,,135 LOG LANDING ST,INLET BEACH,32461,,977265,815655,815655
253S18162440001030,,125 LOG LANDING ST,INLET BEACH,32461,,965585,819293,819293
253S18162440001020,,115 LOG LANDING ST,INLET BEACH,32461,H,1000435,528998,473276
253S18162440001010,,105 LOG LANDING ST,INLET BEACH,32461,O,930647,605130,554408
253S18162440001000,,95 LOG LANDING ST,INLET BEACH,32461,W,933024,544654,493932
253S18162440000990,,83 LOG LANDING ST,INLET BEACH,32461,H,921476,466775,416053
253S18162440001190,,290 LOG LANDING ST,INLET BEACH,32461,H,1259152,1027962,977240
253S18162440000980,,73 LOG LANDING ST,INLET BEACH,32461,H,1061430,619387,563665
253S18162440000970,,63 LOG LANDING ST,INLET BEACH,32461,H,949940,553947,503225
253S18162440000960,,53 LOG LANDING ST,INLET BEACH,32461,W,1108842,681999,631277
253S18162440000950,,43 LOG LANDING ST,INLET BEACH,32461,H,978720,585545,534823
253S18162440001200,,280 LOG LANDING ST,INLET BEACH,32461,,891014,852036,852036
253S18162440001210,,270 LOG LANDING ST,INLET BEACH,32461,,1138368,1138368,1138368
253S18162440001220,,260 LOG LANDING ST,INLET BEACH,32461,,874009,828379,828379
253S18162440001230,,250 LOG LANDING ST,INLET BEACH,32461,H,810703,678163,622441
253S18162440001240,,240 LOG LANDING ST,INLET BEACH,32461,H,1068180,1068180,1012458
253S18162440001380,,137 BASAL ST,INLET BEACH,32461,,1022345,959320,959320
253S18162440001250,,214 LOG LANDING ST,INLET BEACH,32461,,989051,922904,922904
253S18162440001370,,129 BASAL ST,INLET BEACH,32461,,889348,825655,825655
253S18162440001260,,202 LOG LANDING ST,INLET BEACH,32461,H,989936,802072,751350
253S18162440001360,,119 BASAL ST,INLET BEACH,32461,H,853116,853116,802394
253S18162440001270,,190 LOG LANDING ST,INLET BEACH,32461,,927534,861601,861601
253S18162440001350,,109 BASAL ST,INLET BEACH,32461,,872704,702551,702551
253S18162440001280,,176 LOG LANDING ST,INLET BEACH,32461,,836641,756553,756553
253S18162440001340,,99 BASAL ST,INLET BEACH,32461,,879477,817688,817688
253S18162440001330,,89 BASAL ST,INLET BEACH,32461,,912890,912890,912890
253S18162440001290,,162 LOG LANDING ST,INLET BEACH,32461,,858925,795264,795264
253S18162440001320,,79 BASAL ST,INLET BEACH,32461,H,785301,516136,465414
253S18162440001300,,148 LOG LANDING ST,INLET BEACH,32461,,924405,702831,702831
253S18162440001310,,134 LOG LANDING ST,INLET BEACH,32461,H,932185,551696,500974
253S181624400000A0,,,INLET BEACH,32461,,0,0,0
253S18162440001650,,143 HEARTWOOD ST,INLET BEACH,32461,,1009746,1009746,1009746
253S18162440001390,,144 BASAL ST,INLET BEACH,32461,,901551,836618,836618
253S18162440001640,,133 HEARTWOOD ST,INLET BEACH,32461,H,822230,822230,771508
253S18162440001400,,134 BASAL ST,INLET BEACH,32461,H,761597,526832,476110
253S18162440001630,,121 HEARTWOOD ST,INLET BEACH,32461,W,1017212,1017212,966490
253S18162440001410,,122 BASAL ST,INLET BEACH,32461,B,840568,681242,630520
253S18162440001620,,111 HEARTWOOD ST,INLET BEACH,32461,H,783971,783971,733249
253S18162440001420,,110 BASAL ST,INLET BEACH,32461,H,853864,693681,642959
253S18162440001610,,101 HEARTWOOD ST,INLET BEACH,32461,O,1006560,1006560,955838
253S18162440001430,,100 BASAL ST,INLET BEACH,32461,H,733623,590124,539402
253S18162440001600,,91 HEARTWOOD ST,INLET BEACH,32461,B,779315,779315,723593
253S18162440001440,,90 BASAL ST,INLET BEACH,32461,H,863040,701768,0
253S18162440001590,,81 HEARTWOOD ST,INLET BEACH,32461,H,1023233,873379,822657
253S18162440001450,,78 BASAL ST,INLET BEACH,32461,,895464,838175,838175
253S18162440001580,,69 HEARTWOOD ST,INLET BEACH,32461,H,823233,507968,457246
253S18162440001460,,70 BASAL ST,INLET BEACH,32461,,773326,714210,714210
253S18162440001570,,55 HEARTWOOD ST,INLET BEACH,32461,H,997646,997646,941924
